id_komentar,produk_url,username,rating,ulasan,nama_produk,jumlah_kata,panjang_karakter,label_sentimen
96028057428,https://shopee.co.id/BUNDLE-FOREBIE-ESSENCE-TONER-DAN-MOIST-SERUM-Rawat-Jerawat-Bekasnya-i.806035446.43614786032?extraParams=%7B%22display_model_id%22%3A286224387701%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Penyerapan: Saya merasa produk cepat menyerap tanpa meninggalkan residu. | Tekstur: Teksturnya lembut dan ringan saat digunakan di wajah.,BUNDLE FOREBIE ESSENCE TONER DAN MOIST SERUM Rawat Jerawat Bekasnya,19,137,Positif
75433779044,https://shopee.co.id/BUNDLE-FOREBIE-ESSENCE-TONER-DAN-MOIST-SERUM-Rawat-Jerawat-Bekasnya-i.806035446.43614786032?extraParams=%7B%22display_model_id%22%3A286224387701%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"moisturizernya gong bgt dulu aku sering bgt jerawatan alias suka muncul jerawat padahal ga ngapa ngapain, pas pake ini jadi jarang muncul jerawat, kalaupun mau mens jerawat yg muncul cuma 1 atau 2 aja, sekarang baru coba tonernya soalnya masih lumayan banyak bekas jerawat, semoga works juga di aku",BUNDLE FOREBIE ESSENCE TONER DAN MOIST SERUM Rawat Jerawat Bekasnya,49,298,Positif
86978532671,https://shopee.co.id/BUNDLE-FOREBIE-ESSENCE-TONER-DAN-MOIST-SERUM-Rawat-Jerawat-Bekasnya-i.806035446.43614786032?extraParams=%7B%22display_model_id%22%3A286224387701%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"fyi itu tutup tonernya aku ganti sama tutup toner lain karena aku lebih suka toner yg di tuang ke tangan ya, packaging asli nya ttp sama kaya yg di display picture. | bagus dan ampuh, tp harus pakai beberapa tube dulu baru sembuh kayanya, sejauh ini cepat perubahannya, worth to try guys karena di aku ini bagus bikin tekstur muka rata dan glowing, jerawat juga perlahan di matengin dan sedikit sedikit sembuh.",BUNDLE FOREBIE ESSENCE TONER DAN MOIST SERUM Rawat Jerawat Bekasnya,72,410,Positif
71101261700,https://shopee.co.id/BUNDLE-FOREBIE-ESSENCE-TONER-DAN-MOIST-SERUM-Rawat-Jerawat-Bekasnya-i.806035446.43614786032?extraParams=%7B%22display_model_id%22%3A286224387701%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Cocok Untuk: Kulit berjerawat, berminyak, pori-pori besar | Manfaat: Meredakan jerawat dan kemerahan, mengurangi produksi minyak di wajah | Tekstur: Ringan & mudah menyerap | Makasih atas produknya, cocok banget dan suka banget sama pesan cintanya💛",BUNDLE FOREBIE ESSENCE TONER DAN MOIST SERUM Rawat Jerawat Bekasnya,36,248,Positif
98394465254,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,windadewipurnama,1,"Tekstur: seperti lotion | Penyerapan: cukup lama | Sayang sekali tidak cocok. Bintang 1 bukan untuk tokonya tapi agar bisa meningkatkan kualitasnya. | Penyerapan lama, gerah bgt, muncul jerawat kecil2 daerah pipi, rasanya greasy, tidak menghidrasi. Hanya ada di atas kulit. Btw tipkul normal.",Forebie Gentle Moisturizing Cream 100ml Panthenol,44,292,Negatif
90002859001,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,1,"Produk: Tidak sesuai deskripsi, Kualitas buruk | menurut aku lotion aga berat sedikit, trus panas di muka cekat cekit, katanya gentle tp di kulit sensitif panas, ga rekomen sih, mana admin livenya nyebelin bgt males",Forebie Gentle Moisturizing Cream 100ml Panthenol,35,215,Negatif
99180454642,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,dazralection_id,3,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Netral
88001906976,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,dnadp2106,3,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Netral
96533735884,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,mochfirdaus09,3,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Netral
96193247527,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,bintanyhashillshnizza,3,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Netral
99083901943,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"Tekstur: teksturnya ringan, mudah menyerap, cocok juga buat kulit yang kering | Penyerapan: lumayan cepat menyerap | Baru pertama kali nyoba ini, semoga bisa membaik jerawat dan bekanya, sejauh ini aman aja, tapi memang belum begiu kelihatan perubahannya",Forebie Gentle Moisturizing Cream 100ml Panthenol,38,254,Positif
88720049213,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,inglaaan01,4,"Tekstur: cream ringan | Penyerapan: cepat meresap, mudah diblend | first time coba jadi belum tau cocok apa engga tapi berharap cocok yahh, dan agak kaget dapet ucapan dan vt buat buat penyemangatnyaaa. keren sihh konsepnya:)",Forebie Gentle Moisturizing Cream 100ml Panthenol,36,225,Positif
95355028478,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,Barangnya cepet sampai tapi bocorrrr,Forebie Gentle Moisturizing Cream 100ml Panthenol,5,36,Positif
90296922905,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"Dicoba dulu yaaa, semoga efeknya bagus buat jerwatku",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,52,Positif
91554667881,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,dirahasyim,4,Tekstur: ringan | Penyerapan: cepat menyerap asal memakainya tidak berlebihan | sedih banget closed comedo aku beranak pinak banget make ini huhuhu pdahal awalnya muka aku udah bersihh :(,Forebie Gentle Moisturizing Cream 100ml Panthenol,29,187,Positif
98882228431,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"selalu dapat surat cinta dari forebie , belum di coba semoga cocok",Forebie Gentle Moisturizing Cream 100ml Panthenol,12,66,Positif
84407141271,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,iitnurhasanah17,4,"sudah sampai pesanan nya,baru pertama kali belanja d sini,pertama juga mau cobain moist dari merk ini,harga nya murah meriah dengan isian yang banyak,belum d coba karena masih ada moist yang dulu,semoga nanti coxok pakai ini,makasih ya seller sukses selalu usaha nya,makasih juga buat abang kurir nya",Forebie Gentle Moisturizing Cream 100ml Panthenol,46,300,Positif
84164990316,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,manusiakenyal11,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
84107133567,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,ryri87,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
86774846584,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,risaristiyana840,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
83412714292,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
83446903537,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,annisaapriliana938,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
83954137768,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,nadina505,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
84493561901,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,riz_dani,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
85103895103,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
99187810227,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,annisaapriliana938,4,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Positif
86815282002,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,septiana_01,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
83643201994,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,annisafebriani178,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
94909021782,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,gabriellegrace03,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
97581207136,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Positif
91072589858,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,nabilaatiraqurratulaini,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
91317489362,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,shanysun,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif
97548917327,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Positif
81619637943,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Pengalaman Penggunaan: awal pas nyobain dari sample ajh tuh udah bagus, emang niatnya kalo udah launching mau beli DAN AKHIRNYA LAUNCHING JUGAA 100ML LAGI 🥳 | Wangi: ga adaa wangi apaa², jadi cocok buat jenis kulit apapun | AKHIRNYAA ADAA YANG 100ML, sumpahh aku make moist ini beruntusan aku bener² cepet banget ilangnyaa, muka jadi lebih mulus, kenyal dan bersihh~~ lop yu so much forebiee😙🫶🏻💗",Forebie Gentle Moisturizing Cream 100ml Panthenol,65,395,Positif
82546794474,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,dewiitapasaribu,5,"Tekstur: creamy | Ukuran: gentong 100 ml | Berat: 100 ml | Moist nya bagus, ringan dan enak d aplikasi kan d wajah | Moist ini sama dengan purito seoul dan some by me yang biru krna saya sudah punya | Sama² buat calming wajah | Pokoke mantap dan Rekomended buat kalian yang cari moist ringan dan mantul ini pasti cocok buat kalian | Thankiu ci forebie",Forebie Gentle Moisturizing Cream 100ml Panthenol,67,351,Positif
97641812471,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sahidmaul190103,5,"Tekstur: ringan, meskipun lebih diperuntukkan buat kulit normal to dry, di kulit berminyak tetep bisa. Tinggal disesuaikan (dikurangin) jumlahnya biar ga bikin terlalu ""becek"". | Penyerapan: Cepat nyerep nya, kalau udah nge-set enak. | Ini tipikal moisturizer yang ga neko-neko, just works untuk ngelembapin. Oke juga kalau dipake bareng per-salep-an, agak banyakin aja. Personal preference, tapi suka banget karena jumlah produk nya penuhin kemasan nya, bener2 kerasa banyak karena full. Dapet di harga 65 ribu untuk 100 ml, oke sih. Semoga cocok ya Forebie 🙌",Forebie Gentle Moisturizing Cream 100ml Panthenol,85,560,Positif
81676233165,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sherli25,5,"Pengalaman Penggunaan: baru sekali pake karna dapet free | Kemasan: masa kini simple tapi gemez | Profil Kecantikan: jenis kulit kering | Aku suka karna beneran bikin kulit lembab , bikin make up lebih nempel juga",Forebie Gentle Moisturizing Cream 100ml Panthenol,36,213,Positif
90646400998,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: creamy, ringan | Penyerapan: cepat menyerap | bagus, harganya murah isinya juga banyak, bisa dipakai berbulan bulan, worth it banget sih | aku udah pakai sampai di belah dua, the best intinya, kalian wajib cobain!!!",Forebie Gentle Moisturizing Cream 100ml Panthenol,36,224,Positif
82223345563,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Kapasitas: isi banyak | Tekstur: ringan dan nyaman dipakai | Kemarin dapat sempel gentel moist merasa cocok kebetulan rilis gentel moist segentong jadi belu deh😋 sama dapat sempel esence toner🥰,Forebie Gentle Moisturizing Cream 100ml Panthenol,30,193,Positif
97643899789,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,markielion02,5,"Tekstur: ringan | Penyerapan: cepat | Makasih banyak forebie! Aku beli moistnya karena pas dapet sample dari pembelian bundle toner + serum moistnya sukak pol 😭 aku oily skin bikin lembabnya cukup, gak bikin longsor makeup, trs ga sumuk sih sejauh yang aku pake. Terus pas cek tokonya udah rilis moist full sizenya happy sekali 🥺",Forebie Gentle Moisturizing Cream 100ml Panthenol,56,329,Positif
97749614852,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sherlyputrilia,5,"Tekstur: teksturnya cream tp ga berat masih entengg enakk dipakai buat layer skincare apapun, | Penyerapan: penyerapannya cepattt ga bikin wajah makin berminyakk dan memperbaiki skin barrirr kulit aku yg kering ini, ih sukaaa bgttttt sm forebiee | dikasih free trial size facewash nya juga, ada cardd lucuu bangettt kalimat nya sangat menyentuh dan bikin terharu, gemesss bangett, makasih banyak ya forebie atas dukungan dan semangat nya🥺🥺",Forebie Gentle Moisturizing Cream 100ml Panthenol,67,439,Positif
97481517856,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: ringan dan melembabkan kulit | Setelah coba banyak produk, jujur baru kali ini ngerasa cocok bgt, pengen moisturizer yg ringan tp melembabkan. Nggak bikin gerah, ringan yg ga ringan bgt(?) Melembabnya pas",Forebie Gentle Moisturizing Cream 100ml Panthenol,33,213,Positif
82030947073,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,vanessainggrid,5,"Ukuran: sesuai | Tekstur: ringan | pertama nyoba moist gentle ya karna dpt dr gift trus teksturnya tuh kayak watery dan gampang di blend jd pesen yg uk aslinya + dpt gift essence tonernya , luvv bangett ama forebie",Forebie Gentle Moisturizing Cream 100ml Panthenol,39,214,Positif
87563290970,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: cream tp ringan | Berat: ringan | Daya Serap: cepat nyerap | sebenernya tuh cepet nyerep tapi tetep kerasa ada sesuatu di muka, sejauh ini itu ga jadi masalah. | seminggu setelah diselingin moist lamaku lumayan timbul beruntusan yg gradakan gitu cm ga kemerahan yg iritasi, mungkin proses adaptasi aja. | ANW DAPET TONERNYAAA MAACIH YAA💖🥺",Forebie Gentle Moisturizing Cream 100ml Panthenol,57,347,Positif
98881550901,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: sangat ringan | Penyerapan: sangat mudah menyerap | Sangat ringan n mudah menyerap n tidak berbau, cocok di pake sebelum make up, tidak membuat make up longsor, meredakan ke merahan",Forebie Gentle Moisturizing Cream 100ml Panthenol,31,190,Positif
98500842617,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sharr.,5,"Tekstur: cream gel, ringan | Penyerapan: cepat menyerap | nyaman bgt dipake di kulit aku yg acne prone dan oily parahh, walopun tekstur nya cream tapi gak berat di oily skin dan gak bikin sumuk, menurut ak ini bisa calming redness jugaa. BTW LUCUU BGT DAPET SWEET MESSAGE HUHU HEART WARMING SEKALII, thankyouu forebie 🥺🥺💗💗",Forebie Gentle Moisturizing Cream 100ml Panthenol,55,322,Positif
87573372208,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Pengalaman Penggunaan: ringan | Kemasan: simpel | Wangi: tidak ada | dengan harga 60 rb dapet 100 ml worthit banget si | no fragren | teksturnya cream ringan gitu nyaman di kulit ku yang oily,Forebie Gentle Moisturizing Cream 100ml Panthenol,35,191,Positif
97755726782,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: ringan, creamy, mudah diaplikasikan | Penyerapan: mudah menyerap tanpa rasa sumuk atau berat | skin barrier ku membaik setelah pake moist forebie. Bikin lembab dan kulitku ngga kering lagi",Forebie Gentle Moisturizing Cream 100ml Panthenol,30,197,Positif
82245830140,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Ukuran: 100ml | Kapasitas: Ini besar sih | Tekstur: Ringan dan mudah meresap | Baruu mau coba habis konsul di live langsung ku cekout, but percaya sih kalo ini baguss, semogaa kita cocok kayak si Essense dan moist serum yaak 🫶🏻",Forebie Gentle Moisturizing Cream 100ml Panthenol,41,227,Positif
87740795543,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Manfaat: baru datang dan baru coba 1x sih lumayan meredakan kemerahan. ke depannya belum tau ya, semoga cocok. | Tips Pengguna: kalau aku yg oily skin kyaknya gbs jd base make up, krn teksturnya kental bgt, takut berat. | Pengalaman Penggunaan: good buat moist malam sebelum tidur. | thank you ya Kak udah dikasih bonus face washnya!!🥹🫰🏻 aku udah coba juga, dan bagus!! tipe yg ngga terlalu banyak busa, dan ngga bikin ketarik after dibilas.",Forebie Gentle Moisturizing Cream 100ml Panthenol,75,441,Positif
86827253801,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,moelai,5,"Tekstur: ok | Berat: ok | Daya Serap: ok | Mau cobain gentle moist nya pas liat ingrend bahannya ga neko neko fokus buat ngelembapin. Langsung CO deh , ehhhh datengnya 2 dong ada free essen tonernya. Happy, semoga cocok",Forebie Gentle Moisturizing Cream 100ml Panthenol,40,219,Positif
91461041508,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Tekstur: Cream | Penyerapan: Dapat menyerap dengan baik | Pembelian produk forebie kedua setelah coba moist yang buat acne nya cocok dan alhamdulillah works. Buat pembelian kali ini dapet bonus mini size gentle moist sooooo happy^^ tapi sangat disayangkan ada sedikit produk yang bocor karna sepertinya ada bagian packaging yang kurang rapat. Semoga bisa menjadi masukan untuk Cici Forebie ya^^,Forebie Gentle Moisturizing Cream 100ml Panthenol,60,394,Positif
100232486355,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: ringan, tapi tetep melembapkan. | Penyerapan: cepat menyerap kaya ngga pake produk apa-apa. | thank you forebie! 🥰 udah mau purchase forebie dari lama, tapi baru kesampean sekarang hehe. tipkul aku oily sensitif, pake ini rasanya enak, ngga sumuk, lembapnya pas. suka banget ingredientsnya yang ngga macem-macem dan cocok buat kulit sensitif. will definitely repurchase kalo emang cocok sampe habis.",Forebie Gentle Moisturizing Cream 100ml Panthenol,61,408,Positif
87755787894,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Kemasan: baik | Tips Pengguna: untuk skinbarier | Pengalaman Penggunaan: saat kulit iritasi | Bagus untuk meredakan kulit yg lagi kemerahan dan gentle untuk kulit berminyak,Forebie Gentle Moisturizing Cream 100ml Panthenol,26,172,Positif
94183550249,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,nasya.rahma,5,"Tekstur: Ringan | Review jujur. Aku udah coba pake sekitar 4 hari. Overall aku suka, teksturnya mirip lotion tp gak bikin sumuk sama sekali. Aku tipe yg suka pake moist banyak dan berlayer2, pake ini feels di wajah tetap nyaman! Sangat membantu melembapkan kulit aku yg kering. Satu hal yg aku notice jg kulit aku berasa lebih cerah. Mungkin karena skin barrier aku membaik ya. Kemerahan di wajah jg reda dan sejauh ini ga ada reaksi purging ataupun alergi. Oiya aku awalnya aga skeptis pake ini sebelum pake makeup, ternyata aman2 aja. Gak bikin peeling atau longsor asal dipakai secukupnya. | Yg paling aku suka size nya gentong, sgt worth it dg harga segitu. Aku jg suka pake buat kaki dan tangan",Forebie Gentle Moisturizing Cream 100ml Panthenol,122,699,Positif
