id_komentar,produk_url,username,rating,ulasan,nama_produk,jumlah_kata,panjang_karakter,label_sentimen,ulasan_bersih,label_encoded
99187810227,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,annisaapriliana938,4,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Positif,respon jual terima kasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
86815282002,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,septiana_01,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif,respon jual makasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
83643201994,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,annisafebriani178,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif,respon jual makasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
94909021782,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,gabriellegrace03,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif,respon jual makasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
97581207136,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Positif,respon jual terima kasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
91072589858,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,nabilaatiraqurratulaini,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif,respon jual makasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
91317489362,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,shanysun,4,"Respon Penjual: | makasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,8,47,Positif,respon jual makasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
97548917327,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,4,"Respon Penjual: | terima kasih yaa kak, love youu🥹🥹💖",Forebie Gentle Moisturizing Cream 100ml Panthenol,9,52,Positif,respon jual terima kasih yaa kak love youu wajah tahan air mata wajah tahan air mata hati sinar,2
81619637943,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Pengalaman Penggunaan: awal pas nyobain dari sample ajh tuh udah bagus, emang niatnya kalo udah launching mau beli DAN AKHIRNYA LAUNCHING JUGAA 100ML LAGI 🥳 | Wangi: ga adaa wangi apaa², jadi cocok buat jenis kulit apapun | AKHIRNYAA ADAA YANG 100ML, sumpahh aku make moist ini beruntusan aku bener² cepet banget ilangnyaa, muka jadi lebih mulus, kenyal dan bersihh~~ lop yu so much forebiee😙🫶🏻💗",Forebie Gentle Moisturizing Cream 100ml Panthenol,65,395,Positif,alam guna awal pas nyobain sample ajh tuh udah bagus emang niat kalo udah launching mau beli akhir launching jugaa ml wajah pesta wangi ga adaa wangi apaa jadi cocok buat jenis kulit apa akhirnyaa adaa ml sumpahh aku make moist beruntus aku bener cepet banget ilangnyaa muka jadi lebih mulus kenyal bersihh lop yu so much forebiee wajah beri cium mata bahagia tangan bentuk hati warna kulit cerah hati besar,2
82546794474,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,dewiitapasaribu,5,"Tekstur: creamy | Ukuran: gentong 100 ml | Berat: 100 ml | Moist nya bagus, ringan dan enak d aplikasi kan d wajah | Moist ini sama dengan purito seoul dan some by me yang biru krna saya sudah punya | Sama² buat calming wajah | Pokoke mantap dan Rekomended buat kalian yang cari moist ringan dan mantul ini pasti cocok buat kalian | Thankiu ci forebie",Forebie Gentle Moisturizing Cream 100ml Panthenol,67,351,Positif,tekstur creamy ukur gentong ml berat ml moist nya bagus ringan enak d aplikasi kan d wajah moist sama purito seoul some by me biru krna punya sama buat calming wajah pokoke mantap rekomended buat kalian cari moist ringan mantul cocok buat kalian thankiu ci forebie,2
97641812471,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sahidmaul190103,5,"Tekstur: ringan, meskipun lebih diperuntukkan buat kulit normal to dry, di kulit berminyak tetep bisa. Tinggal disesuaikan (dikurangin) jumlahnya biar ga bikin terlalu ""becek"". | Penyerapan: Cepat nyerep nya, kalau udah nge-set enak. | Ini tipikal moisturizer yang ga neko-neko, just works untuk ngelembapin. Oke juga kalau dipake bareng per-salep-an, agak banyakin aja. Personal preference, tapi suka banget karena jumlah produk nya penuhin kemasan nya, bener2 kerasa banyak karena full. Dapet di harga 65 ribu untuk 100 ml, oke sih. Semoga cocok ya Forebie 🙌",Forebie Gentle Moisturizing Cream 100ml Panthenol,85,560,Positif,tekstur ringan meski lebih untuk buat kulit normal to dry kulit minyak tetep tinggal sesuai rangin jumlah biar ga bikin terlalu becek serap cepat nyerep nya kalau udah nge set enak tipikal moisturizer ga neko neko just works ngelembapin oke kalau dipake bareng per salep an banyakin aja personal preference suka banget jumlah produk nya penuhin kemas nya bener rasa banyak full dapet harga ribu ml oke sih moga cocok forebie angkat tangan,2
81676233165,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sherli25,5,"Pengalaman Penggunaan: baru sekali pake karna dapet free | Kemasan: masa kini simple tapi gemez | Profil Kecantikan: jenis kulit kering | Aku suka karna beneran bikin kulit lembab , bikin make up lebih nempel juga",Forebie Gentle Moisturizing Cream 100ml Panthenol,36,213,Positif,alam guna baru sekali pake karna dapet free kemas masa kini simple gemez profil cantik jenis kulit kering aku suka karna beneran bikin kulit lembab bikin make up lebih nempel,2
90646400998,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: creamy, ringan | Penyerapan: cepat menyerap | bagus, harganya murah isinya juga banyak, bisa dipakai berbulan bulan, worth it banget sih | aku udah pakai sampai di belah dua, the best intinya, kalian wajib cobain!!!",Forebie Gentle Moisturizing Cream 100ml Panthenol,36,224,Positif,tekstur creamy ringan serap cepat serap bagus harga murah isi banyak pakai bulan bulan worth it banget sih aku udah pakai belah the best inti kalian wajib cobain,2
82223345563,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Kapasitas: isi banyak | Tekstur: ringan dan nyaman dipakai | Kemarin dapat sempel gentel moist merasa cocok kebetulan rilis gentel moist segentong jadi belu deh😋 sama dapat sempel esence toner🥰,Forebie Gentle Moisturizing Cream 100ml Panthenol,30,193,Positif,kapasitas isi banyak tekstur ringan nyaman pakai kemarin sempel gentel moist rasa cocok betul rilis gentel moist gentong jadi belu deh wajah nikmat sama sempel esence toner wajah senyum hati,2
97643899789,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,markielion02,5,"Tekstur: ringan | Penyerapan: cepat | Makasih banyak forebie! Aku beli moistnya karena pas dapet sample dari pembelian bundle toner + serum moistnya sukak pol 😭 aku oily skin bikin lembabnya cukup, gak bikin longsor makeup, trs ga sumuk sih sejauh yang aku pake. Terus pas cek tokonya udah rilis moist full sizenya happy sekali 🥺",Forebie Gentle Moisturizing Cream 100ml Panthenol,56,329,Positif,tekstur ringan serap cepat makasih banyak forebie aku beli moistnya pas dapet sample beli bundle toner serum moistnya sukak pol wajah menang keras aku oily skin bikin lembabnya cukup gak bikin longsor makeup trs ga sumuk sih jauh aku pake terus pas cek toko udah rilis moist full sizenya happy sekali wajah memelas,2
97749614852,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sherlyputrilia,5,"Tekstur: teksturnya cream tp ga berat masih entengg enakk dipakai buat layer skincare apapun, | Penyerapan: penyerapannya cepattt ga bikin wajah makin berminyakk dan memperbaiki skin barrirr kulit aku yg kering ini, ih sukaaa bgttttt sm forebiee | dikasih free trial size facewash nya juga, ada cardd lucuu bangettt kalimat nya sangat menyentuh dan bikin terharu, gemesss bangett, makasih banyak ya forebie atas dukungan dan semangat nya🥺🥺",Forebie Gentle Moisturizing Cream 100ml Panthenol,67,439,Positif,tekstur tekstur cream tp ga berat entengg enakk pakai buat layer skincare apa serap serap cepattt ga bikin wajah makin berminyakk baik skin barrirr kulit aku yg kering ih sukaaa bgttttt sm forebiee kasih free trial size facewash nya cardd lucuu bangettt kalimat nya sangat sentuh bikin haru gemesss bangett makasih banyak forebie atas dukung semangat nya wajah memelas wajah memelas,2
97481517856,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: ringan dan melembabkan kulit | Setelah coba banyak produk, jujur baru kali ini ngerasa cocok bgt, pengen moisturizer yg ringan tp melembabkan. Nggak bikin gerah, ringan yg ga ringan bgt(?) Melembabnya pas",Forebie Gentle Moisturizing Cream 100ml Panthenol,33,213,Positif,tekstur ringan melembabkan kulit coba banyak produk jujur baru kali ngerasa cocok bgt ken moisturizer yg ringan tp melembabkan bikin gerah ringan yg ga ringan bgt melembabnya pas,2
82030947073,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,vanessainggrid,5,"Ukuran: sesuai | Tekstur: ringan | pertama nyoba moist gentle ya karna dpt dr gift trus teksturnya tuh kayak watery dan gampang di blend jd pesen yg uk aslinya + dpt gift essence tonernya , luvv bangett ama forebie",Forebie Gentle Moisturizing Cream 100ml Panthenol,39,214,Positif,ukur sesuai tekstur ringan pertama nyoba moist gentle karna dpt dr gift trus tekstur tuh kayak watery gampang blend jd sen yg uk asli dpt gift essence tonernya luvv bangett ama forebie,2
87563290970,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: cream tp ringan | Berat: ringan | Daya Serap: cepat nyerap | sebenernya tuh cepet nyerep tapi tetep kerasa ada sesuatu di muka, sejauh ini itu ga jadi masalah. | seminggu setelah diselingin moist lamaku lumayan timbul beruntusan yg gradakan gitu cm ga kemerahan yg iritasi, mungkin proses adaptasi aja. | ANW DAPET TONERNYAAA MAACIH YAA💖🥺",Forebie Gentle Moisturizing Cream 100ml Panthenol,57,347,Positif,tekstur cream tp ringan berat ringan daya serap cepat nyerap sebenernya tuh cepet nyerep tetep rasa muka jauh ga jadi masalah minggu diselingin moist lama lumayan timbul beruntus yg gradakan gitu cm ga merah yg iritasi mungkin proses adaptasi aja anw dapet tonernyaaa maacih yaa hati sinar wajah memelas,2
98881550901,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: sangat ringan | Penyerapan: sangat mudah menyerap | Sangat ringan n mudah menyerap n tidak berbau, cocok di pake sebelum make up, tidak membuat make up longsor, meredakan ke merahan",Forebie Gentle Moisturizing Cream 100ml Panthenol,31,190,Positif,tekstur sangat ringan serap sangat mudah serap sangat ringan n mudah serap n tidak bau cocok pake make up tidak buat make up longsor reda merah,2
98500842617,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,sharr.,5,"Tekstur: cream gel, ringan | Penyerapan: cepat menyerap | nyaman bgt dipake di kulit aku yg acne prone dan oily parahh, walopun tekstur nya cream tapi gak berat di oily skin dan gak bikin sumuk, menurut ak ini bisa calming redness jugaa. BTW LUCUU BGT DAPET SWEET MESSAGE HUHU HEART WARMING SEKALII, thankyouu forebie 🥺🥺💗💗",Forebie Gentle Moisturizing Cream 100ml Panthenol,55,322,Positif,tekstur cream gel ringan serap cepat serap nyaman bgt dipake kulit aku yg acne prone oily parahh walopun tekstur nya cream gak berat oily skin gak bikin sumuk ak calming redness jugaa btw lucuu bgt dapet sweet message huhu heart warming sekali thankyouu forebie wajah memelas wajah memelas hati besar hati besar,2
87573372208,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Pengalaman Penggunaan: ringan | Kemasan: simpel | Wangi: tidak ada | dengan harga 60 rb dapet 100 ml worthit banget si | no fragren | teksturnya cream ringan gitu nyaman di kulit ku yang oily,Forebie Gentle Moisturizing Cream 100ml Panthenol,35,191,Positif,alam guna ringan kemas simpel wangi tidak harga rb dapet ml worthit banget si no fragren tekstur cream ringan gitu nyaman kulit ku oily,2
97755726782,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: ringan, creamy, mudah diaplikasikan | Penyerapan: mudah menyerap tanpa rasa sumuk atau berat | skin barrier ku membaik setelah pake moist forebie. Bikin lembab dan kulitku ngga kering lagi",Forebie Gentle Moisturizing Cream 100ml Panthenol,30,197,Positif,tekstur ringan creamy mudah aplikasi serap mudah serap rasa sumuk berat skin barrier ku baik pake moist forebie bikin lembab kulit ngga kering,2
82245830140,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Ukuran: 100ml | Kapasitas: Ini besar sih | Tekstur: Ringan dan mudah meresap | Baruu mau coba habis konsul di live langsung ku cekout, but percaya sih kalo ini baguss, semogaa kita cocok kayak si Essense dan moist serum yaak 🫶🏻",Forebie Gentle Moisturizing Cream 100ml Panthenol,41,227,Positif,ukur ml kapasitas besar sih tekstur ringan mudah resap baruu mau coba habis konsul live langsung ku cekout but percaya sih kalo baguss semogaa cocok kayak si essense moist serum yaak tangan bentuk hati warna kulit cerah,2
87740795543,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Manfaat: baru datang dan baru coba 1x sih lumayan meredakan kemerahan. ke depannya belum tau ya, semoga cocok. | Tips Pengguna: kalau aku yg oily skin kyaknya gbs jd base make up, krn teksturnya kental bgt, takut berat. | Pengalaman Penggunaan: good buat moist malam sebelum tidur. | thank you ya Kak udah dikasih bonus face washnya!!🥹🫰🏻 aku udah coba juga, dan bagus!! tipe yg ngga terlalu banyak busa, dan ngga bikin ketarik after dibilas.",Forebie Gentle Moisturizing Cream 100ml Panthenol,75,441,Positif,manfaat baru datang baru coba x sih lumayan reda merah depan belum tau moga cocok tips guna kalau aku yg oily skin kyaknya gbs jd base make up krn tekstur kental bgt takut berat alam guna good buat moist malam tidur thank you kak udah kasih bonus face washnya wajah tahan air mata tangan jari telunjuk ibu jari silang warna kulit cerah aku udah coba bagus tipe yg ngga terlalu banyak busa ngga bikin tarik after bilas,2
86827253801,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,moelai,5,"Tekstur: ok | Berat: ok | Daya Serap: ok | Mau cobain gentle moist nya pas liat ingrend bahannya ga neko neko fokus buat ngelembapin. Langsung CO deh , ehhhh datengnya 2 dong ada free essen tonernya. Happy, semoga cocok",Forebie Gentle Moisturizing Cream 100ml Panthenol,40,219,Positif,tekstur berat daya serap mau cobain gentle moist nya pas liat ingrend bahan ga neko neko fokus buat ngelembapin langsung co deh ehhhh datengnya dong free essen tonernya happy moga cocok,2
91461041508,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Tekstur: Cream | Penyerapan: Dapat menyerap dengan baik | Pembelian produk forebie kedua setelah coba moist yang buat acne nya cocok dan alhamdulillah works. Buat pembelian kali ini dapet bonus mini size gentle moist sooooo happy^^ tapi sangat disayangkan ada sedikit produk yang bocor karna sepertinya ada bagian packaging yang kurang rapat. Semoga bisa menjadi masukan untuk Cici Forebie ya^^,Forebie Gentle Moisturizing Cream 100ml Panthenol,60,394,Positif,tekstur cream serap serap baik beli produk forebie dua coba moist buat acne nya cocok alhamdulillah works buat beli kali dapet bonus mini size gentle moist sooooo happy sangat sayang sedikit produk bocor karna seperti bagi packaging kurang rapat moga jadi masuk cici forebie,2
100232486355,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: ringan, tapi tetep melembapkan. | Penyerapan: cepat menyerap kaya ngga pake produk apa-apa. | thank you forebie! 🥰 udah mau purchase forebie dari lama, tapi baru kesampean sekarang hehe. tipkul aku oily sensitif, pake ini rasanya enak, ngga sumuk, lembapnya pas. suka banget ingredientsnya yang ngga macem-macem dan cocok buat kulit sensitif. will definitely repurchase kalo emang cocok sampe habis.",Forebie Gentle Moisturizing Cream 100ml Panthenol,61,408,Positif,tekstur ringan tetep lembap serap cepat serap kaya ngga pake produk apa apa thank you forebie wajah senyum hati udah mau purchase forebie lama baru sampean sekarang hehe tipkul aku oily sensitif pake rasa enak ngga sumuk lembap pas suka banget ingredientsnya ngga macem macem cocok buat kulit sensitif will definitely repurchase kalo emang cocok sampe habis,2
87755787894,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,Kemasan: baik | Tips Pengguna: untuk skinbarier | Pengalaman Penggunaan: saat kulit iritasi | Bagus untuk meredakan kulit yg lagi kemerahan dan gentle untuk kulit berminyak,Forebie Gentle Moisturizing Cream 100ml Panthenol,26,172,Positif,kemas baik tips guna skinbarier alam guna kulit iritasi bagus reda kulit yg merah gentle kulit minyak,2
94183550249,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,nasya.rahma,5,"Tekstur: Ringan | Review jujur. Aku udah coba pake sekitar 4 hari. Overall aku suka, teksturnya mirip lotion tp gak bikin sumuk sama sekali. Aku tipe yg suka pake moist banyak dan berlayer2, pake ini feels di wajah tetap nyaman! Sangat membantu melembapkan kulit aku yg kering. Satu hal yg aku notice jg kulit aku berasa lebih cerah. Mungkin karena skin barrier aku membaik ya. Kemerahan di wajah jg reda dan sejauh ini ga ada reaksi purging ataupun alergi. Oiya aku awalnya aga skeptis pake ini sebelum pake makeup, ternyata aman2 aja. Gak bikin peeling atau longsor asal dipakai secukupnya. | Yg paling aku suka size nya gentong, sgt worth it dg harga segitu. Aku jg suka pake buat kaki dan tangan",Forebie Gentle Moisturizing Cream 100ml Panthenol,122,699,Positif,tekstur ringan review jujur aku udah coba pake hari overall aku suka tekstur mirip lotion tp gak bikin sumuk sama sekali aku tipe yg suka pake moist banyak layer pake feels wajah tetap nyaman sangat bantu lembap kulit aku yg kering satu yg aku notice jg kulit aku asa lebih cerah mungkin skin barrier aku baik merah wajah jg reda jauh ga reaksi purging atau alergi oiya aku awal aga skeptis pake pake makeup nyata aman aja gak bikin peeling longsor asal pakai cukup yg paling aku suka size nya gentong sgt worth it dg harga segitu aku jg suka pake buat kaki tangan,2
97758126895,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,Anonim,5,"Tekstur: ringan | Penyerapan: cepet nyerap dikulit | ga expect dapet free cleanser 20ml pokok nya produk Forebie best dehh, aku juga 2 kali beli yg mois buat acne nyaa❤️ sukses terus FOREBIE❤️",Forebie Gentle Moisturizing Cream 100ml Panthenol,33,192,Positif,tekstur ringan serap cepet nyerap kulit ga expect dapet free cleanser ml pokok nya produk forebie best dehh aku kali beli yg mois buat acne nyaa hati merah sukses terus forebie hati merah,2
83869201917,https://shopee.co.id/Forebie-Gentle-Moisturizing-Cream-100ml-Panthenol-i.806035446.45852658269?extraParams=%7B%22display_model_id%22%3A350254443775%2C%22model_selection_logic%22%3A3%7D,farah.hanun,5,"Tekstur: SUPER RINGAN | Fungsi: melembabkan kulit | Pertama kali bgt coba produk forebie, pas bgt lg cari moist panthenol. Dapet freebies toner, makasi ci forebiee 😒",Forebie Gentle Moisturizing Cream 100ml Panthenol,27,165,Positif,tekstur super ringan fungsi melembabkan kulit pertama kali bgt coba produk forebie pas bgt lg cari moist panthenol dapet freebies toner makas ci forebiee wajah bosan,2
16174954633,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,1,"di muka aku yg jerawatan parah ga cocok. aku kira purging tp udh lebih dr seminggu makin parah, pola makan udh aku jaga, aku stop lah pk produknya jerawat lumayan membaik, trs aku coba lg pake toner jerawat muncul lg bahkan lebih parah dr sebelumnya, jerawat mendem yg keluar mn gede bgt bikin muka jd bengkak. sumpah ga pd😭",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,59,324,Negatif,muka aku yg jerawat parah ga cocok aku kira purging tp udh lebih dr minggu makin parah pola makan udh aku jaga aku stop lah pk produk jerawat lumayan baik trs aku coba lg pake toner jerawat muncul lg bahkan lebih parah dr belum jerawat mendem yg keluar mn gede bgt bikin muka jd bengkak sumpah ga pd wajah menang keras,0
49838749617,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,1,"Cocok untuk: di kulitku gak cocok | Tekstur: cair | Desain: baik | Sorry to say tp di kulitku ini sama sekali ga cocok. Jerawat yg awalnya sedikit dan kecil jadi banyak dan besar , meradang, dll intinya makin parah 😭😭 minggu2 awal kupakai udh kerasa kok tdk mmbaik dan sempat chat seller, tp okeylah sesuai saran , kusabar2 pake smpe 8 minggu tp makin parah ternyta. Skrg udh ak stop. Mudah2 an bs membaik kulitku 🙏",FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,77,415,Negatif,cocok kulit gak cocok tekstur cair desain baik sorry to say tp kulit sama sekali ga cocok jerawat yg awal sedikit kecil jadi banyak besar radang inti makin parah wajah menang keras wajah menang keras minggu awal pakai udh rasa kok tdk mmbaik sempat chat seller tp okeylah sesuai saran sabar pake smpe minggu tp makin parah ternyta skrg udh ak stop mudah an bs baik kulit lipat tangan,0
83959409861,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,1,PENIPUAN BANNER!!! DI TULIS 1-2JANUARI PEMESANAN TANPA MIN.BELANJA DAPAT FREE TONER 20ML! SAYA PESAN 3 PAKET YG DATANG HANYA 1 FREE TONER. PADAHAL HARUSNYA 3 TONER FREE! MENDING KLO MAU PROMO YANG JELAS2 AJA! INI MENIPU LOH!!! AKU UDAH TULIS DI NOTE JUGA! TOLONG KIRIM SESUAI DESKRIPSI GAMBAR! IHHHHH PARAH KECEWA BERAT SIH!,FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,53,324,Negatif,tipu banner tulis januari mesan min belanja free toner ml pesan paket yg datang free toner padahal harus toner free mending klo mau promo jelas aja tipu loh aku udah tulis note kirim sesuai deskripsi gambar ihhhhh parah kecewa berat sih,0
17264933125,https://shopee.co.id/FOREBIE-BARRIER-BALANCING-ESSENCE-TONER-Menenangkan-Kemerahan-Pudarkan-Bekas-Jerawat-i.806035446.19841304245?extraParams=%7B%22display_model_id%22%3A126654643446%2C%22model_selection_logic%22%3A3%7D,Anonim,2,Cocok untuk: kulit berjerawat | Tekstur: cair | Desain: bagus | Kelihatan bagus produknya tapi dipakai bentar langsung jerawatan. Ga tau itu purging atau bukan,FOREBIE BARRIER BALANCING ESSENCE TONER Menenangkan Kemerahan Pudarkan Bekas Jerawat,25,159,Negatif,cocok kulit jerawat tekstur cair desain bagus lihat bagus produk pakai bentar langsung jerawat ga tau purging bukan,0
